YearWeekISO,ReportingCountry,Denominator,NumberDosesReceived,NumberDosesExported,FirstDose,FirstDoseRefused,SecondDose,DoseAdditional1,DoseAdditional2,DoseAdditional3,DoseAdditional4,DoseAdditional5,UnknownDose,Region,TargetGroup,Vaccine,Population
2022-W30,EL,0,0,0,0,0,0,0,0,0,0,0,0,EL,AgeUNK,AZ,10459782
2022-W30,EL,461955,0,0,0,0,0,0,0,0,0,0,0,EL,Age0_4,AZ,10459782
2022-W30,EL,317000,0,0,0,0,0,0,0,0,0,0,0,EL,Age15_17,AZ,10459782
2021-W46,EL,8711062,531180,0,76860,0,28879,245013,13,7,0,0,0,EL,ALL,COM,10678632
2021-W46,EL,3069731,0,0,14334,0,5686,184950,7,6,0,0,0,EL,1_Age60+,COM,10678632
2021-W46,EL,3366902,0,0,39918,0,13971,34691,3,0,0,0,0,EL,Age25_49,COM,10678632
2021-W46,EL,993883,0,0,3914,0,1558,86638,2,3,0,0,0,EL,Age70_79,COM,10678632
2021-W46,EL,274955,0,0,23,0,15,363,0,0,0,0,0,EL,HCW,MOD,10678632
2021-W46,EL,0,0,0,0,0,0,0,0,0,0,0,0,EL,AgeUNK,MOD,10678632
2021-W46,EL,1543527,0,0,456,0,212,364,0,0,0,0,0,EL,Age50_59,MOD,10678632
2021-W46,EL,754083,0,0,42,0,17,268,0,0,0,0,0,EL,Age80+,MOD,10678632
2021-W46,EL,511958,0,0,0,0,0,0,0,0,0,0,0,EL,Age5_9,MOD,10678632
2022-W30,EL,5641331,0,0,60,0,0,133,0,0,0,0,0,EL,1_Age<60,JANSS,10459782
2022-W30,EL,730902,0,0,9,0,0,22,0,0,0,0,0,EL,Age18_24,JANSS,10459782
2022-W30,EL,1321765,0,0,8,0,0,6,0,0,0,0,0,EL,Age60_69,JANSS,10459782
2022-W30,EL,8711062,0,0,33,0,28,0,0,0,0,0,0,EL,ALL,NVXD,10459782
2021-W46,EL,274955,0,0,79,0,0,215,0,0,0,0,0,EL,HCW,JANSS,10678632
2021-W46,EL,0,0,0,0,0,0,0,0,0,0,0,0,EL,AgeUNK,JANSS,10678632
2021-W46,EL,461955,0,0,0,0,0,0,0,0,0,0,0,EL,Age0_4,JANSS,10678632
2021-W46,EL,317000,0,0,3,0,0,0,0,0,0,0,0,EL,Age15_17,JANSS,10678632
2021-W46,EL,5641331,0,0,0,0,1,0,0,0,0,0,0,EL,1_Age<60,NVXD,10678632
2021-W46,EL,730902,0,0,0,0,0,0,0,0,0,0,0,EL,Age18_24,NVXD,10678632
2021-W46,EL,1321765,0,0,0,0,0,0,0,0,0,0,0,EL,Age60_69,NVXD,10678632
2021-W46,EL,8711062,0,0,0,0,0,0,0,0,0,0,0,EL,ALL,COMBA.1,10678632
2021-W46,EL,3069731,0,0,0,0,0,0,0,0,0,0,0,EL,1_Age60+,COMBA.1,10678632
2021-W46,EL,3366902,0,0,0,0,0,0,0,0,0,0,0,EL,Age25_49,COMBA.1,10678632
2022-W30,EL,3069731,0,0,6,0,6,0,0,0,0,0,0,EL,1_Age60+,NVXD,10459782
2022-W30,EL,3366902,0,0,22,0,16,0,0,0,0,0,0,EL,Age25_49,NVXD,10459782
2022-W30,EL,993883,0,0,2,0,1,0,0,0,0,0,0,EL,Age70_79,NVXD,10459782
2022-W30,EL,461955,0,0,0,0,0,0,0,0,0,0,0,EL,Age0_4,NVXD,10459782
2022-W30,EL,0,0,0,0,0,0,0,0,0,0,0,0,EL,AgeUNK,COMBA.1,10459782
2022-W30,EL,1543527,0,0,0,0,0,0,0,0,0,0,0,EL,Age50_59,COMBA.1,10459782
2022-W30,EL,754083,0,0,0,0,1,1,0,0,0,0,0,EL,Age80+,COMBA.1,10459782
2022-W30,EL,511958,0,0,0,0,0,0,0,0,0,0,0,EL,Age5_9,COMBA.1,10459782
2022-W30,EL,8711062,0,0,0,0,0,0,0,0,0,0,0,EL,ALL,COMBA.4-,10459782
2022-W30,EL,1748720,0,0,0,0,0,0,0,0,0,0,0,EL,Age<18,COMBA.4-,10459782
2022-W31,EL,317000,0,0,20,0,15,71,0,0,0,0,0,EL,Age15_17,COM,10459782
2022-W31,EL,5641331,0,0,0,0,4,20,52,0,0,0,0,EL,1_Age<60,MOD,10459782
2022-W31,EL,730902,0,0,0,0,0,0,0,0,0,0,0,EL,Age18_24,MOD,10459782
2022-W31,EL,1321765,0,0,0,0,1,3,59,0,0,0,0,EL,Age60_69,MOD,10459782
2022-W31,EL,1748720,0,0,0,0,0,0,0,0,0,0,0,EL,Age<18,MOD,10459782
2022-W31,EL,3069731,0,0,3,0,7,0,0,0,0,0,0,EL,1_Age60+,NVXD,10459782
2022-W31,EL,3366902,0,0,13,0,19,1,0,0,0,0,0,EL,Age25_49,NVXD,10459782
2021-W47,EL,1748720,0,0,0,0,0,0,0,0,0,0,0,EL,Age<18,AZ,10678632
2021-W47,EL,3069731,0,0,1878,0,0,2720,0,0,0,0,0,EL,1_Age60+,JANSS,10678632
2021-W47,EL,3366902,0,0,9849,0,0,7543,0,0,0,0,0,EL,Age25_49,JANSS,10678632
2021-W47,EL,993883,0,0,380,0,0,587,0,0,0,0,0,EL,Age70_79,JANSS,10678632
2021-W47,EL,461955,0,0,0,0,0,0,0,0,0,0,0,EL,Age0_4,JANSS,10678632
2021-W47,EL,317000,0,0,8,0,0,0,0,0,0,0,0,EL,Age15_17,JANSS,10678632
2021-W47,EL,1543527,0,0,0,0,0,0,0,0,0,0,0,EL,Age50_59,NVXD,10678632
2021-W47,EL,754083,0,0,0,0,0,0,0,0,0,0,0,EL,Age80+,NVXD,10678632
2021-W47,EL,511958,0,0,0,0,0,0,0,0,0,0,0,EL,Age5_9,NVXD,10678632
2021-W47,EL,8711062,0,0,0,0,0,0,0,0,0,0,0,EL,ALL,COMBA.1,10678632
2021-W47,EL,3069731,0,0,0,0,0,0,0,0,0,0,0,EL,1_Age60+,COMBA.1,10678632
2022-W31,EL,553606,0,0,0,0,0,0,0,0,0,0,0,EL,Age10_14,NVXD,10459782
2022-W31,EL,274955,0,0,0,0,0,0,0,0,0,0,0,EL,HCW,COMBA.1,10459782
2022-W31,EL,0,0,0,0,0,0,0,0,0,0,0,0,EL,AgeUNK,COMBA.1,10459782
2022-W31,EL,1543527,0,0,0,0,0,0,0,0,0,0,0,EL,Age50_59,COMBA.1,10459782
2022-W31,EL,754083,0,0,0,0,0,0,0,0,0,0,0,EL,Age80+,COMBA.1,10459782
2022-W31,EL,5641331,0,0,0,0,0,0,0,0,0,0,0,EL,1_Age<60,COMBA.4-,10459782
2021-W48,EL,5641331,0,0,71838,0,56768,173397,10,1,0,0,0,EL,1_Age<60,COM,10678632
2021-W48,EL,730902,0,0,9366,0,7255,6480,0,0,0,0,0,EL,Age18_24,COM,10678632
2021-W48,EL,1321765,0,0,18068,0,6234,120589,7,3,1,0,0,EL,Age60_69,COM,10678632
2021-W48,EL,1748720,0,0,13396,0,10239,9,0,0,0,0,0,EL,Age<18,COM,10678632
2021-W48,EL,553606,0,0,6451,0,4473,0,0,0,0,0,0,EL,Age10_14,COM,10678632
2021-W48,EL,3366902,0,0,804,0,1279,3316,1,0,0,0,0,EL,Age25_49,MOD,10678632
2021-W48,EL,993883,0,0,126,0,99,7146,1,1,0,0,0,EL,Age70_79,MOD,10678632
2021-W48,EL,461955,0,0,0,0,0,0,0,0,0,0,0,EL,Age0_4,MOD,10678632
2022-W31,EL,730902,0,0,0,0,0,0,0,0,0,0,0,EL,Age18_24,COMBA.4-,10459782
2022-W32,EL,461955,0,0,0,0,0,0,0,0,0,0,0,EL,Age0_4,COM,10459782
2022-W32,EL,317000,0,0,14,0,14,39,0,0,0,0,0,EL,Age15_17,COM,10459782
2022-W32,EL,5641331,0,0,0,0,1,21,60,0,0,0,0,EL,1_Age<60,MOD,10459782
2023-W36,EL,993883,0,0,0,0,0,0,0,0,0,0,0,EL,Age70_79,COMBA.1,10459782
2023-W21,EL,553606,0,0,0,0,0,0,0,0,0,0,0,EL,Age10_14,MOD,10459782
2023-W21,EL,8711062,0,0,0,0,0,0,0,0,0,0,0,EL,ALL,AZ,10459782
2023-W21,EL,274955,0,0,0,0,0,0,0,0,0,0,0,EL,HCW,AZ,10459782
2023-W06,EL,993883,0,0,0,0,0,0,0,0,0,0,0,EL,Age70_79,AZ,10459782
2023-W06,EL,1748720,0,0,0,0,0,0,0,0,0,0,0,EL,Age<18,AZ,10459782
2023-W06,EL,461955,0,0,0,0,0,0,0,0,0,0,0,EL,Age0_4,AZ,10459782
2023-W06,EL,8711062,0,0,0,0,0,0,0,0,0,0,0,EL,ALL,NVXD,10459782
2023-W06,EL,5641331,0,0,0,0,0,0,0,0,0,0,0,EL,1_Age<60,NVXD,10459782
2023-W06,EL,3069731,0,0,0,0,0,0,0,0,0,0,0,EL,1_Age60+,NVXD,10459782
2023-W06,EL,730902,0,0,0,0,0,0,0,0,0,0,0,EL,Age18_24,NVXD,10459782
2023-W21,EL,5641331,0,0,6,0,0,0,0,0,0,0,0,EL,1_Age<60,JANSS,10459782
2023-W21,EL,0,0,0,0,0,0,0,0,0,0,0,0,EL,AgeUNK,JANSS,10459782
2023-W21,EL,730902,0,0,0,0,0,0,0,0,0,0,0,EL,Age18_24,JANSS,10459782
2023-W21,EL,1543527,0,0,0,0,0,0,0,0,0,0,0,EL,Age50_59,JANSS,10459782
2023-W21,EL,1321765,0,0,0,0,0,0,0,0,0,0,0,EL,Age60_69,JANSS,10459782
2023-W21,EL,754083,0,0,0,0,0,0,0,0,0,0,0,EL,Age80+,JANSS,10459782
2023-W21,EL,1748720,0,0,0,0,0,0,0,0,0,0,0,EL,Age<18,JANSS,10459782
2023-W06,EL,3366902,0,0,0,0,0,0,0,0,0,0,0,EL,Age25_49,NVXD,10459782
2023-W06,EL,1321765,0,0,0,0,0,0,0,0,0,0,0,EL,Age60_69,NVXD,10459782
2023-W06,EL,993883,0,0,0,0,0,0,0,0,0,0,0,EL,Age70_79,NVXD,10459782
2023-W06,EL,1748720,0,0,0,0,0,0,0,0,0,0,0,EL,Age<18,NVXD,10459782
2023-W06,EL,553606,0,0,0,0,0,0,0,0,0,0,0,EL,Age10_14,NVXD,10459782
2023-W21,EL,993883,0,0,0,0,0,0,0,0,0,0,0,EL,Age70_79,NVXD,10459782
2023-W21,EL,1748720,0,0,0,0,0,0,0,0,0,0,0,EL,Age<18,NVXD,10459782
2023-W21,EL,461955,0,0,0,0,0,0,0,0,0,0,0,EL,Age0_4,NVXD,10459782
2023-W21,EL,553606,0,0,0,0,0,0,0,0,0,0,0,EL,Age10_14,NVXD,10459782
2023-W21,EL,317000,0,0,0,0,0,0,0,0,0,0,0,EL,Age15_17,NVXD,10459782
2023-W21,EL,274955,0,0,0,0,0,0,0,0,0,0,0,EL,HCW,COMBA.1,10459782
2023-W21,EL,0,0,0,0,0,0,0,0,0,0,0,0,EL,AgeUNK,COMBA.1,10459782
2023-W21,EL,1543527,0,0,0,0,0,0,0,0,0,0,0,EL,Age50_59,COMBA.1,10459782
2023-W21,EL,754083,0,0,0,0,0,0,0,0,0,0,0,EL,Age80+,COMBA.1,10459782
2023-W06,EL,274955,0,0,0,0,0,0,0,0,0,0,0,EL,HCW,COMBA.1,10459782
2023-W06,EL,754083,0,0,0,0,0,0,1,1,0,0,0,EL,Age80+,COMBA.1,10459782
2023-W06,EL,461955,0,0,0,0,0,0,0,0,0,0,0,EL,Age0_4,COMBA.1,10459782
2023-W06,EL,511958,0,0,0,0,0,0,0,0,0,0,0,EL,Age5_9,COMBA.1,10459782
2023-W06,EL,317000,0,0,0,0,0,0,0,0,0,0,0,EL,Age15_17,COMBA.1,10459782
2023-W21,EL,3069731,0,0,11,0,8,0,44,71,9,0,0,EL,1_Age60+,COMBA.4-,10459782
2023-W21,EL,730902,0,0,10,0,5,0,0,0,0,0,0,EL,Age18_24,COMBA.4-,10459782
2023-W21,EL,1321765,0,0,3,0,1,0,16,23,4,0,0,EL,Age60_69,COMBA.4-,10459782
2023-W21,EL,1748720,0,0,9,0,12,0,0,0,0,0,0,EL,Age<18,COMBA.4-,10459782
2023-W21,EL,553606,0,0,1,0,0,0,0,0,0,0,0,EL,Age10_14,COMBA.4-,10459782
2023-W22,EL,8711062,0,0,0,0,5,0,0,0,0,0,0,EL,ALL,COM,10459782
2023-W22,EL,274955,0,0,0,0,0,0,0,0,0,0,0,EL,HCW,COM,10459782
2023-W22,EL,3069731,0,0,0,0,0,0,0,0,0,0,0,EL,1_Age60+,COM,10459782
2023-W22,EL,0,0,0,0,0,0,0,0,0,0,0,0,EL,AgeUNK,COM,10459782
2023-W07,EL,3366902,0,0,1,0,10,0,0,0,0,0,0,EL,Age25_49,COM,10459782
2023-W07,EL,993883,0,0,3,0,2,0,0,0,0,0,0,EL,Age70_79,COM,10459782
2023-W07,EL,461955,0,0,0,0,0,0,0,0,0,0,0,EL,Age0_4,COM,10459782
2023-W07,EL,730902,0,0,0,0,0,0,0,0,0,0,0,EL,Age18_24,AZ,10459782
2023-W07,EL,3366902,0,0,0,0,0,0,0,0,0,0,0,EL,Age25_49,AZ,10459782
2023-W22,EL,5641331,0,0,0,0,0,0,0,0,0,0,0,EL,1_Age<60,MOD,10459782
2023-W22,EL,0,0,0,0,0,0,0,0,0,0,0,0,EL,AgeUNK,MOD,10459782
2023-W22,EL,730902,0,0,0,0,0,0,0,0,0,0,0,EL,Age18_24,MOD,10459782
2023-W22,EL,1543527,0,0,0,0,0,0,0,0,0,0,0,EL,Age50_59,MOD,10459782
2023-W22,EL,1321765,0,0,0,0,0,0,0,0,0,0,0,EL,Age60_69,MOD,10459782
2023-W22,EL,754083,0,0,0,0,0,0,0,0,0,0,0,EL,Age80+,MOD,10459782
2023-W22,EL,1748720,0,0,0,0,0,0,0,0,0,0,0,EL,Age<18,MOD,10459782
2023-W22,EL,511958,0,0,0,0,0,0,0,0,0,0,0,EL,Age5_9,MOD,10459782
2023-W22,EL,553606,0,0,0,0,0,0,0,0,0,0,0,EL,Age10_14,MOD,10459782
2023-W07,EL,1321765,0,0,0,0,0,0,0,0,0,0,0,EL,Age60_69,AZ,10459782
2023-W07,EL,993883,0,0,0,0,0,0,0,0,0,0,0,EL,Age70_79,AZ,10459782
2023-W07,EL,317000,0,0,0,0,0,0,0,0,0,0,0,EL,Age15_17,JANSS,10459782
2023-W07,EL,8711062,0,0,0,0,0,0,0,0,0,0,0,EL,ALL,NVXD,10459782
2023-W07,EL,5641331,0,0,0,0,0,0,0,0,0,0,0,EL,1_Age<60,NVXD,10459782
2023-W22,EL,461955,0,0,0,0,0,0,0,0,0,0,0,EL,Age0_4,AZ,10459782
2023-W22,EL,553606,0,0,0,0,0,0,0,0,0,0,0,EL,Age10_14,AZ,10459782
2023-W22,EL,317000,0,0,0,0,0,0,0,0,0,0,0,EL,Age15_17,AZ,10459782
2023-W22,EL,274955,0,0,1,0,0,0,0,0,0,0,0,EL,HCW,JANSS,10459782
2023-W22,EL,5641331,0,0,9,0,0,0,0,0,0,0,0,EL,1_Age<60,JANSS,10459782
2023-W22,EL,0,0,0,0,0,0,0,0,0,0,0,0,EL,AgeUNK,JANSS,10459782
2023-W22,EL,1543527,0,0,1,0,0,0,0,0,0,0,0,EL,Age50_59,JANSS,10459782
2023-W22,EL,754083,0,0,4,0,0,0,0,0,0,0,0,EL,Age80+,JANSS,10459782
2023-W22,EL,511958,0,0,0,0,0,0,0,0,0,0,0,EL,Age5_9,JANSS,10459782
2023-W07,EL,730902,0,0,0,0,0,0,0,0,0,0,0,EL,Age18_24,NVXD,10459782
2023-W07,EL,993883,0,0,0,0,0,0,0,0,0,0,0,EL,Age70_79,COMBA.1,10459782
2023-W07,EL,461955,0,0,0,0,0,0,0,0,0,0,0,EL,Age0_4,COMBA.1,10459782
2023-W07,EL,317000,0,0,0,0,0,0,0,0,0,0,0,EL,Age15_17,COMBA.1,10459782
2023-W07,EL,5641331,0,0,43,0,54,0,572,167,5,0,0,EL,1_Age<60,COMBA.4-,10459782
2023-W22,EL,3366902,0,0,0,0,0,0,0,0,0,0,0,EL,Age25_49,NVXD,10459782
2023-W22,EL,1321765,0,0,0,0,0,0,0,0,0,0,0,EL,Age60_69,NVXD,10459782
2023-W22,EL,1748720,0,0,0,0,0,0,0,0,0,0,0,EL,Age<18,NVXD,10459782
2023-W22,EL,553606,0,0,0,0,0,0,0,0,0,0,0,EL,Age10_14,NVXD,10459782
2023-W22,EL,274955,0,0,0,0,0,0,0,0,0,0,0,EL,HCW,COMBA.1,10459782
2023-W22,EL,3069731,0,0,0,0,0,0,0,0,0,0,0,EL,1_Age60+,COMBA.1,10459782
2023-W22,EL,0,0,0,0,0,0,0,0,0,0,0,0,EL,AgeUNK,COMBA.1,10459782
2023-W22,EL,3366902,0,0,0,0,0,0,0,0,0,0,0,EL,Age25_49,COMBA.1,10459782
2023-W22,EL,1543527,0,0,0,0,0,0,0,0,0,0,0,EL,Age50_59,COMBA.1,10459782
2023-W07,EL,0,0,0,0,0,0,0,0,0,0,0,0,EL,AgeUNK,COMBA.4-,10459782
2023-W07,EL,730902,0,0,13,0,9,0,9,1,0,0,0,EL,Age18_24,COMBA.4-,10459782
2023-W07,EL,1543527,0,0,4,0,9,0,251,92,4,0,0,EL,Age50_59,COMBA.4-,10459782
2023-W07,EL,1321765,0,0,2,0,4,0,313,332,2,0,0,EL,Age60_69,COMBA.4-,10459782
2023-W07,EL,754083,0,0,4,0,7,0,335,389,8,0,0,EL,Age80+,COMBA.4-,10459782
2023-W07,EL,1748720,0,0,0,0,5,0,1,0,0,0,0,EL,Age<18,COMBA.4-,10459782
2023-W22,EL,1321765,0,0,0,0,3,0,10,19,3,0,0,EL,Age60_69,COMBA.4-,10459782
2023-W22,EL,754083,0,0,11,0,2,0,24,48,6,0,0,EL,Age80+,COMBA.4-,10459782
2023-W22,EL,1748720,0,0,12,0,3,0,1,0,0,0,0,EL,Age<18,COMBA.4-,10459782
2023-W22,EL,511958,0,0,0,0,0,0,0,0,0,0,0,EL,Age5_9,COMBA.4-,10459782
2023-W22,EL,553606,0,0,4,0,1,0,0,0,0,0,0,EL,Age10_14,COMBA.4-,10459782
2023-W23,EL,8711062,0,0,1,0,0,0,3,0,0,0,0,EL,ALL,COM,10459782
2023-W23,EL,274955,0,0,0,0,0,0,0,0,0,0,0,EL,HCW,COM,10459782
2023-W23,EL,3069731,0,0,1,0,0,0,3,0,0,0,0,EL,1_Age60+,COM,10459782
2023-W07,EL,511958,0,0,0,0,0,0,0,0,0,0,0,EL,Age5_9,COMBA.4-,10459782
2023-W08,EL,8711062,0,0,4,0,23,0,2,4,0,0,0,EL,ALL,COM,10459782
2023-W08,EL,3069731,0,0,1,0,4,0,2,4,0,0,0,EL,1_Age60+,COM,10459782
2023-W08,EL,3366902,0,0,3,0,13,0,0,0,0,0,0,EL,Age25_49,COM,10459782
2023-W08,EL,1321765,0,0,0,0,1,0,0,0,0,0,0,EL,Age60_69,COM,10459782
2023-W08,EL,993883,0,0,0,0,0,0,0,0,0,0,0,EL,Age70_79,COM,10459782
2023-W23,EL,5641331,0,0,0,0,0,0,0,0,0,0,0,EL,1_Age<60,MOD,10459782
2023-W23,EL,0,0,0,0,0,0,0,0,0,0,0,0,EL,AgeUNK,MOD,10459782
2023-W23,EL,730902,0,0,0,0,0,0,0,0,0,0,0,EL,Age18_24,MOD,10459782
2023-W23,EL,1543527,0,0,0,0,0,0,0,0,0,0,0,EL,Age50_59,MOD,10459782
2023-W23,EL,754083,0,0,0,0,0,0,0,0,0,0,0,EL,Age80+,MOD,10459782
2023-W23,EL,511958,0,0,0,0,0,0,0,0,0,0,0,EL,Age5_9,MOD,10459782
2023-W23,EL,8711062,0,0,0,0,0,0,0,0,0,0,0,EL,ALL,AZ,10459782
2023-W23,EL,5641331,0,0,0,0,0,0,0,0,0,0,0,EL,1_Age<60,AZ,10459782
2023-W08,EL,1748720,0,0,5,0,17,0,0,0,0,0,0,EL,Age<18,COM,10459782
2023-W08,EL,461955,0,0,0,0,0,0,0,0,0,0,0,EL,Age0_4,COM,10459782
2023-W08,EL,553606,0,0,2,0,7,0,0,0,0,0,0,EL,Age10_14,COM,10459782
2023-W08,EL,317000,0,0,1,0,5,0,0,0,0,0,0,EL,Age15_17,COM,10459782
2023-W23,EL,993883,0,0,0,0,0,0,0,0,0,0,0,EL,Age70_79,AZ,10459782
2023-W23,EL,1748720,0,0,0,0,0,0,0,0,0,0,0,EL,Age<18,AZ,10459782
2023-W23,EL,553606,0,0,0,0,0,0,0,0,0,0,0,EL,Age10_14,AZ,10459782
2023-W23,EL,274955,0,0,0,0,0,0,0,0,0,0,0,EL,HCW,JANSS,10459782
2023-W23,EL,0,0,0,0,0,0,0,0,0,0,0,0,EL,AgeUNK,JANSS,10459782
2023-W23,EL,3366902,0,0,1,0,0,0,0,0,0,0,0,EL,Age25_49,JANSS,10459782
2023-W23,EL,1543527,0,0,0,0,0,0,0,0,0,0,0,EL,Age50_59,JANSS,10459782
2023-W23,EL,993883,0,0,0,0,0,0,0,0,0,0,0,EL,Age70_79,JANSS,10459782
2023-W23,EL,754083,0,0,0,0,0,0,0,0,0,0,0,EL,Age80+,JANSS,10459782
2023-W23,EL,461955,0,0,0,0,0,0,0,0,0,0,0,EL,Age0_4,JANSS,10459782
2023-W08,EL,274955,0,0,0,0,0,0,0,0,0,0,0,EL,HCW,MOD,10459782
2023-W08,EL,0,0,0,0,0,0,0,0,0,0,0,0,EL,AgeUNK,MOD,10459782
2023-W08,EL,1543527,0,0,0,0,0,0,0,0,0,0,0,EL,Age50_59,MOD,10459782
2023-W08,EL,754083,0,0,0,0,0,0,0,0,0,0,0,EL,Age80+,MOD,10459782
2023-W08,EL,461955,0,0,0,0,0,0,0,0,0,0,0,EL,Age0_4,MOD,10459782
2023-W23,EL,1748720,0,0,0,0,0,0,0,0,0,0,0,EL,Age<18,NVXD,10459782
2023-W23,EL,511958,0,0,0,0,0,0,0,0,0,0,0,EL,Age5_9,NVXD,10459782
2023-W23,EL,553606,0,0,0,0,0,0,0,0,0,0,0,EL,Age10_14,NVXD,10459782
2023-W23,EL,8711062,0,0,0,0,0,0,0,0,0,0,0,EL,ALL,COMBA.1,10459782
2023-W23,EL,274955,0,0,0,0,0,0,0,0,0,0,0,EL,HCW,COMBA.1,10459782
2023-W23,EL,3069731,0,0,0,0,0,0,0,0,0,0,0,EL,1_Age60+,COMBA.1,10459782
2023-W23,EL,0,0,0,0,0,0,0,0,0,0,0,0,EL,AgeUNK,COMBA.1,10459782
2023-W23,EL,3366902,0,0,0,0,0,0,0,0,0,0,0,EL,Age25_49,COMBA.1,10459782
2023-W23,EL,993883,0,0,0,0,0,0,0,0,0,0,0,EL,Age70_79,COMBA.1,10459782
2023-W08,EL,511958,0,0,0,0,0,0,0,0,0,0,0,EL,Age5_9,MOD,10459782
2023-W08,EL,5641331,0,0,0,0,0,0,0,0,0,0,0,EL,1_Age<60,AZ,10459782
2023-W08,EL,3069731,0,0,0,0,0,0,0,0,0,0,0,EL,1_Age60+,AZ,10459782
2023-W08,EL,730902,0,0,0,0,0,0,0,0,0,0,0,EL,Age18_24,AZ,10459782
2023-W08,EL,461955,0,0,0,0,0,0,0,0,0,0,0,EL,Age0_4,JANSS,10459782
2023-W23,EL,730902,0,0,4,0,1,0,0,0,0,0,0,EL,Age18_24,COMBA.4-,10459782
2023-W23,EL,1543527,0,0,0,0,1,0,9,14,3,0,0,EL,Age50_59,COMBA.4-,10459782
2023-W23,EL,1321765,0,0,2,0,2,0,6,23,5,0,0,EL,Age60_69,COMBA.4-,10459782
2023-W23,EL,754083,0,0,5,0,3,0,11,29,4,0,0,EL,Age80+,COMBA.4-,10459782
2023-W23,EL,511958,0,0,0,0,0,0,0,0,0,0,0,EL,Age5_9,COMBA.4-,10459782
2023-W24,EL,8711062,0,0,0,0,1,0,0,1,0,0,0,EL,ALL,COM,10459782
2021-W49,EL,1543527,0,0,0,0,0,0,0,0,0,0,0,EL,Age50_59,COMBA.1,10678632
2021-W49,EL,754083,0,0,0,0,0,0,0,0,0,0,0,EL,Age80+,COMBA.1,10678632
2021-W50,EL,8711062,0,0,8,0,9,33,1,0,0,0,0,EL,ALL,AZ,10678632
2021-W50,EL,3069731,0,0,4,0,5,32,1,0,0,0,0,EL,1_Age60+,AZ,10678632
2021-W50,EL,3366902,0,0,2,0,3,0,0,0,0,0,0,EL,Age25_49,AZ,10678632
2021-W50,EL,0,0,0,0,0,0,0,0,0,0,0,0,EL,AgeUNK,COMBA.1,10678632
2021-W50,EL,1543527,0,0,0,0,0,0,0,0,0,0,0,EL,Age50_59,COMBA.1,10678632
2021-W50,EL,317000,0,0,0,0,0,0,0,0,0,0,0,EL,Age15_17,COMBA.1,10678632
2021-W50,EL,5641331,0,0,0,0,0,0,0,0,0,0,0,EL,1_Age<60,COMBA.4-,10678632
2021-W51,EL,511958,0,0,0,0,0,0,0,0,0,0,0,EL,Age5_9,MOD,10678632
2023-W24,EL,3069731,0,0,0,0,0,0,0,1,0,0,0,EL,1_Age60+,COM,10459782
2021-W51,EL,8711062,0,0,4,0,8,48,0,0,0,0,0,EL,ALL,AZ,10678632
2021-W51,EL,3069731,0,0,0,0,0,46,0,0,0,0,0,EL,1_Age60+,AZ,10678632
2021-W51,EL,3366902,0,0,2,0,5,1,0,0,0,0,0,EL,Age25_49,AZ,10678632
2021-W51,EL,553606,0,0,0,0,0,0,0,0,0,0,0,EL,Age10_14,AZ,10678632
2021-W51,EL,274955,0,0,29,0,0,111,0,0,0,0,0,EL,HCW,JANSS,10678632
2021-W51,EL,0,0,0,0,0,0,0,0,0,0,0,0,EL,AgeUNK,JANSS,10678632
2021-W51,EL,3366902,0,0,0,0,0,0,0,0,0,0,0,EL,Age25_49,COMBA.1,10678632
2021-W51,EL,993883,0,0,0,0,0,0,0,0,0,0,0,EL,Age70_79,COMBA.1,10678632
2022-W30,EL,1748720,0,0,0,0,0,0,0,0,0,0,0,EL,Age<18,NVXD,10459782
2022-W30,EL,553606,0,0,0,0,0,0,0,0,0,0,0,EL,Age10_14,NVXD,10459782
2022-W30,EL,274955,0,0,0,0,0,0,0,0,0,0,0,EL,HCW,COMBA.1,10459782
2022-W30,EL,993883,0,0,0,0,0,0,0,0,0,0,0,EL,Age70_79,COMBA.1,10459782
2022-W30,EL,461955,0,0,0,0,0,0,0,0,0,0,0,EL,Age0_4,COMBA.1,10459782
2022-W30,EL,317000,0,0,0,0,0,0,0,0,0,0,0,EL,Age15_17,COMBA.1,10459782
2022-W30,EL,5641331,0,0,0,0,0,0,0,0,0,0,0,EL,1_Age<60,COMBA.4-,10459782
2022-W30,EL,730902,0,0,0,0,0,0,0,0,0,0,0,EL,Age18_24,COMBA.4-,10459782
2023-W24,EL,730902,0,0,0,0,0,0,0,0,0,0,0,EL,Age18_24,COM,10459782
2021-W51,EL,461955,0,0,0,0,0,0,0,0,0,0,0,EL,Age0_4,COMBA.1,10678632
2021-W51,EL,317000,0,0,0,0,0,0,0,0,0,0,0,EL,Age15_17,COMBA.1,10678632
2021-W52,EL,511958,0,0,0,0,0,0,0,0,0,0,0,EL,Age5_9,MOD,10678632
2021-W52,EL,730902,0,0,2,0,0,0,0,0,0,0,0,EL,Age18_24,AZ,10678632
2021-W52,EL,1321765,0,0,4,0,2,4,0,0,0,0,0,EL,Age60_69,AZ,10678632
2021-W52,EL,3366902,0,0,0,0,0,0,0,0,0,0,0,EL,Age25_49,COMBA.1,10678632
2021-W52,EL,993883,0,0,0,0,0,0,0,0,0,0,0,EL,Age70_79,COMBA.1,10678632
2021-W52,EL,461955,0,0,0,0,0,0,0,0,0,0,0,EL,Age0_4,COMBA.1,10678632
